Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:39:33.867370'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 2], 'timestamp': '2025-12-18T18:44:50.365502'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:44:51.025147'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:44:51.615529'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:44:53.259731'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:44:55.000461'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:44:56.402749'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:44:57.243073'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:44:58.799843'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:44:59.689718'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:45:01.086392'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:45:02.347512'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:45:03.355280'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:45:04.021071'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:45:05.686130'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:45:07.613389'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:45:08.696408'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 0], 'timestamp': '2025-12-18T18:45:09.761310'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:45:10.849861'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:45:11.848610'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:45:12.506533'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:45:13.060823'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:45:14.127111'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:45:15.325270'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:45:16.884694'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:45:18.731818'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:45:20.709615'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:45:22.009963'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 0], 'timestamp': '2025-12-18T18:45:23.654028'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:45:24.825406'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 3], 'timestamp': '2025-12-18T18:45:25.756682'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 2], 'timestamp': '2025-12-18T18:45:26.770053'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 3], 'timestamp': '2025-12-18T18:45:27.321802'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 4], 'timestamp': '2025-12-18T18:45:28.187913'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:45:29.639545'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:45:30.483264'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:45:31.332984'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:45:32.087514'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 2], 'timestamp': '2025-12-18T18:45:33.799933'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:45:34.860457'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:45:36.096487'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:45:37.335273'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:45:39.263971'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 1], 'timestamp': '2025-12-18T18:45:41.264707'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:45:41.965635'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:45:43.214319'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:45:44.105827'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:45:45.615699'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:45:46.671741'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 4], 'timestamp': '2025-12-18T18:45:47.200435'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 1], 'timestamp': '2025-12-18T18:45:48.309085'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:45:49.672556'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:45:51.461686'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:45:52.566847'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:45:53.914294'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 4], 'timestamp': '2025-12-18T18:45:55.043484'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:45:56.062389'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:45:57.230130'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:45:58.050336'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:45:59.325621'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:46:00.270025'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:46:00.800182'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:46:01.645543'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:46:03.005186'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:46:04.881849'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:46:06.669167'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:46:08.077941'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 4], 'timestamp': '2025-12-18T18:46:09.831851'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:46:10.905631'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:46:11.879650'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:46:13.465910'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 2], 'timestamp': '2025-12-18T18:46:14.361420'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:46:15.540511'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:17.007210'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:46:18.458274'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 4], 'timestamp': '2025-12-18T18:46:20.016992'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:46:21.229765'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 3], 'timestamp': '2025-12-18T18:46:21.749442'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:46:23.719118'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:46:24.785885'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:46:25.957750'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:46:27.502541'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:46:28.258992'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 2], 'timestamp': '2025-12-18T18:46:28.839565'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:46:30.251606'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:46:30.900129'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:31.486899'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:46:32.836103'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:34.765545'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:35.651034'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:46:36.907398'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 2], 'timestamp': '2025-12-18T18:46:37.872336'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:46:39.474149'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:46:40.900851'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:46:42.300207'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 1], 'timestamp': '2025-12-18T18:46:43.573395'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:44.205377'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:46:44.877406'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:46:46.365213'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:46:48.040917'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 3], 'timestamp': '2025-12-18T18:46:49.362919'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 2], 'timestamp': '2025-12-18T18:46:50.690665'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:46:52.440916'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:46:53.790877'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:46:54.588904'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:46:56.369682'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 2], 'timestamp': '2025-12-18T18:46:58.380086'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 2], 'timestamp': '2025-12-18T18:46:59.717304'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:01.379118'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 1], 'timestamp': '2025-12-18T18:47:02.935830'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 2], 'timestamp': '2025-12-18T18:47:03.970676'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 4], 'timestamp': '2025-12-18T18:47:05.707013'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:47:07.342388'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:47:08.957759'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:47:09.937715'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 1], 'timestamp': '2025-12-18T18:47:11.249246'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 3], 'timestamp': '2025-12-18T18:47:12.831478'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:47:13.344437'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:47:13.861677'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:47:15.556735'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:47:16.857055'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:47:17.385694'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:18.217707'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 2], 'timestamp': '2025-12-18T18:47:19.889809'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 0], 'timestamp': '2025-12-18T18:47:21.292857'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:47:21.928312'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 1], 'timestamp': '2025-12-18T18:47:23.567734'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 2], 'timestamp': '2025-12-18T18:47:24.791475'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:47:25.508098'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:47:26.217820'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:47:28.096512'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:47:29.228770'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:30.320817'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:47:32.024794'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 1], 'timestamp': '2025-12-18T18:47:32.700004'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:47:33.436324'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:34.701807'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:36.524617'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 1], 'timestamp': '2025-12-18T18:47:38.266100'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:47:39.331581'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:47:40.993930'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:47:42.220121'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 3], 'timestamp': '2025-12-18T18:47:43.293285'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 3], 'timestamp': '2025-12-18T18:47:45.015320'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 2], 'timestamp': '2025-12-18T18:47:45.605306'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:47:46.491449'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 4], 'timestamp': '2025-12-18T18:47:48.141594'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 1], 'timestamp': '2025-12-18T18:47:48.713689'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:47:49.303128'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 2], 'timestamp': '2025-12-18T18:47:50.421978'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:47:51.373941'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 0], 'timestamp': '2025-12-18T18:47:52.651465'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 0], 'timestamp': '2025-12-18T18:47:53.890719'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:47:55.073688'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:47:56.135616'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 4], 'timestamp': '2025-12-18T18:47:56.668142'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:47:57.602651'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 3], 'timestamp': '2025-12-18T18:47:58.551427'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:47:59.817024'}
Dot created: {'event_type': 'dot_appeared', 'position': [1, 0], 'timestamp': '2025-12-18T18:48:01.161694'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 4], 'timestamp': '2025-12-18T18:48:02.453980'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:48:04.388220'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:48:06.020029'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:48:07.217748'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 0], 'timestamp': '2025-12-18T18:48:08.523697'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 2], 'timestamp': '2025-12-18T18:48:09.436897'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 3], 'timestamp': '2025-12-18T18:48:11.446195'}
Dot created: {'event_type': 'dot_appeared', 'position': [0, 1], 'timestamp': '2025-12-18T18:48:12.073434'}
Dot created: {'event_type': 'dot_appeared', 'position': [4, 0], 'timestamp': '2025-12-18T18:48:13.707707'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:48:15.662264'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 2], 'timestamp': '2025-12-18T18:48:16.465426'}
Dot created: {'event_type': 'dot_appeared', 'position': [2, 4], 'timestamp': '2025-12-18T18:48:18.015028'}
Dot created: {'event_type': 'dot_appeared', 'position': [3, 1], 'timestamp': '2025-12-18T18:48:18.745431'}
